#TYPE System.Management.Automation.PSCustomObject,,,,,
"Date","Time","Total","InUse","Free","PctUsed"
"12/10/2017","1:10:00 AM","3000","2212","788","74"
"12/10/2017","1:15:00 AM","3000","2470","530","82"
"12/10/2017","1:20:00 AM","3000","2549","451","85"
"12/10/2017","1:25:00 AM","3000","1641","1359","55"
"12/10/2017","1:30:00 AM","3000","2329","671","78"
"12/10/2017","1:35:00 AM","3000","1501","1499","50"
"12/10/2017","1:40:00 AM","3000","557","2443","19"
"12/10/2017","1:45:00 AM","3000","2419","581","81"
"12/10/2017","1:50:00 AM","3000","1795","1205","60"
"12/10/2017","1:55:00 AM","3000","944","2056","31"
"12/10/2017","2:00:00 AM","3000","2361","639","79"
"12/10/2017","2:05:00 AM","3000","1640","1360","55"
"12/10/2017","2:10:00 AM","3000","657","2343","22"
"12/10/2017","2:15:00 AM","3000","1627","1373","54"
"12/10/2017","2:20:00 AM","3000","2355","645","79"
"12/10/2017","2:25:00 AM","3000","1296","1704","43"
"12/10/2017","2:30:00 AM","3000","1289","1711","43"
"12/10/2017","2:35:00 AM","3000","2279","721","76"
"12/10/2017","2:40:00 AM","3000","2096","904","70"
"12/10/2017","2:45:00 AM","3000","1954","1046","65"
"12/10/2017","2:50:00 AM","3000","1192","1808","40"
"12/10/2017","2:55:00 AM","3000","1111","1889","37"
"12/10/2017","3:00:00 AM","3000","1659","1341","55"
"12/10/2017","3:05:00 AM","3000","821","2179","27"
"12/10/2017","3:10:00 AM","3000","1321","1679","44"
"12/10/2017","3:15:00 AM","3000","1983","1017","66"
"12/10/2017","3:20:00 AM","3000","1048","1952","35"
"12/10/2017","3:25:00 AM","3000","2020","980","67"
"12/10/2017","3:30:00 AM","3000","1725","1275","58"
"12/10/2017","3:35:00 AM","3000","676","2324","23"
"12/10/2017","3:40:00 AM","3000","764","2236","25"
"12/10/2017","3:45:00 AM","3000","2195","805","73"
"12/10/2017","3:50:00 AM","3000","2349","651","78"
"12/10/2017","3:55:00 AM","3000","2174","826","72"
"12/10/2017","4:00:00 AM","3000","2555","445","85"
"12/10/2017","4:05:00 AM","3000","2176","824","73"
"12/10/2017","4:15:00 AM","3000","1501","1499","50"
"12/10/2017","4:20:00 AM","3000","2233","767","74"
"12/10/2017","4:25:00 AM","3000","2489","511","83"
"12/10/2017","4:30:00 AM","3000","1078","1922","36"
"12/10/2017","4:35:00 AM","3000","2259","741","75"
"12/10/2017","4:40:00 AM","3000","1510","1490","50"
"12/10/2017","4:45:00 AM","3000","1482","1518","49"
"12/10/2017","4:50:00 AM","3000","595","2405","20"
"12/10/2017","4:55:00 AM","3000","2379","621","79"
"12/10/2017","5:00:00 AM","3000","1772","1228","59"
"12/10/2017","5:05:00 AM","3000","2694","306","90"
"12/10/2017","5:10:00 AM","3000","1336","1664","45"
"12/10/2017","5:15:00 AM","3000","1209","1791","40"
"12/10/2017","5:20:00 AM","3000","2497","503","83"
"12/10/2017","5:25:00 AM","3000","2138","862","71"
"12/10/2017","5:30:00 AM","3000","2601","399","87"
"12/10/2017","5:35:00 AM","3000","1975","1025","66"
"12/10/2017","5:40:00 AM","3000","2286","714","76"
"12/10/2017","5:45:00 AM","3000","1048","1952","35"
"12/10/2017","5:50:00 AM","3000","827","2173","28"
"12/10/2017","5:55:00 AM","3000","1929","1071","64"
"12/10/2017","6:00:00 AM","3000","1522","1478","51"
"12/10/2017","6:05:00 AM","3000","1921","1079","64"
"12/10/2017","6:10:00 AM","3000","2006","994","67"
"12/10/2017","6:15:00 AM","3000","1366","1634","46"
"12/10/2017","6:20:00 AM","3000","2004","996","67"
"12/10/2017","6:25:00 AM","3000","2125","875","71"
"12/10/2017","6:30:00 AM","3000","501","2499","17"
"12/10/2017","6:35:00 AM","3000","2597","403","87"
"12/10/2017","6:40:00 AM","3000","1802","1198","60"
"12/10/2017","6:45:00 AM","3000","825","2175","28"
"12/10/2017","6:50:00 AM","3000","2142","858","71"
"12/10/2017","6:55:00 AM","3000","2621","379","87"
"12/10/2017","7:00:00 AM","3000","1728","1272","58"
"12/10/2017","7:05:00 AM","3000","1869","1131","62"
"12/10/2017","7:10:00 AM","3000","2028","972","68"
"12/10/2017","7:15:00 AM","3000","1508","1492","50"
"12/10/2017","7:20:00 AM","3000","1603","1397","53"
"12/10/2017","7:25:00 AM","3000","1382","1618","46"
"12/10/2017","7:30:00 AM","3000","790","2210","26"
"12/10/2017","7:35:00 AM","3000","949","2051","32"
"12/10/2017","7:40:00 AM","3000","670","2330","22"
"12/10/2017","7:45:00 AM","3000","1687","1313","56"
"12/10/2017","7:50:00 AM","3000","887","2113","30"
"12/10/2017","7:55:00 AM","3000","1680","1320","56"
"12/10/2017","8:00:00 AM","3000","1316","1684","44"
"12/10/2017","8:05:00 AM","3000","1076","1924","36"
"12/10/2017","8:10:00 AM","3000","2124","876","71"
"12/10/2017","8:15:00 AM","3000","1562","1438","52"
"12/10/2017","8:20:00 AM","3000","2289","711","76"
"12/10/2017","8:30:00 AM","3000","1508","1492","50"
"12/10/2017","8:35:00 AM","3000","1433","1567","48"
"12/10/2017","8:40:00 AM","3000","558","2442","19"
"12/10/2017","8:45:00 AM","3000","1403","1597","47"
"12/10/2017","8:50:00 AM","3000","2602","398","87"
"12/10/2017","8:55:00 AM","3000","1969","1031","66"
"12/10/2017","9:00:00 AM","3000","2016","984","67"
"12/10/2017","9:05:00 AM","3000","1255","1745","42"
"12/10/2017","9:10:00 AM","3000","2443","557","81"
"12/10/2017","9:15:00 AM","3000","1901","1099","63"
"12/10/2017","9:20:00 AM","3000","668","2332","22"
"12/10/2017","9:25:00 AM","3000","1752","1248","58"
"12/10/2017","9:30:00 AM","3000","2568","432","86"
"12/10/2017","9:35:00 AM","3000","2493","507","83"
"12/10/2017","9:40:00 AM","3000","1615","1385","54"
"12/10/2017","9:45:00 AM","3000","1887","1113","63"
"12/10/2017","9:50:00 AM","3000","1598","1402","53"
"12/10/2017","9:55:00 AM","3000","2442","558","81"
"12/10/2017","10:00:00 AM","3000","1737","1263","58"
"12/10/2017","10:05:00 AM","3000","2127","873","71"
"12/10/2017","10:10:00 AM","3000","1592","1408","53"
"12/10/2017","10:15:00 AM","3000","1339","1661","45"
"12/10/2017","10:20:00 AM","3000","959","2041","32"
"12/10/2017","10:25:00 AM","3000","1841","1159","61"
"12/10/2017","10:35:00 AM","3000","776","2224","26"
"12/10/2017","10:40:00 AM","3000","1959","1041","65"
"12/10/2017","10:45:00 AM","3000","562","2438","19"
"12/10/2017","10:50:00 AM","3000","1929","1071","64"
"12/10/2017","10:55:00 AM","3000","914","2086","30"
"12/10/2017","11:00:00 AM","3000","1219","1781","41"
"12/10/2017","11:05:00 AM","3000","1696","1304","57"
"12/10/2017","11:10:00 AM","3000","1897","1103","63"
"12/10/2017","11:15:00 AM","3000","1211","1789","40"
"12/10/2017","11:20:00 AM","3000","2028","972","68"
"12/10/2017","11:25:00 AM","3000","2065","935","69"
"12/10/2017","11:30:00 AM","3000","614","2386","20"
"12/10/2017","11:35:00 AM","3000","669","2331","22"
"12/10/2017","11:40:00 AM","3000","2629","371","88"
"12/10/2017","11:45:00 AM","3000","787","2213","26"
"12/10/2017","11:50:00 AM","3000","936","2064","31"
"12/10/2017","11:55:00 AM","3000","2075","925","69"
"12/10/2017","12:00:00 PM","3000","1663","1337","55"
"12/10/2017","12:05:00 PM","3000","1073","1927","36"
"12/10/2017","12:10:00 PM","3000","2037","963","68"
"12/10/2017","12:15:00 PM","3000","2449","551","82"
"12/10/2017","12:20:00 PM","3000","2496","504","83"
"12/10/2017","12:25:00 PM","3000","1350","1650","45"
"12/10/2017","12:30:00 PM","3000","1372","1628","46"
"12/10/2017","12:35:00 PM","3000","1848","1152","62"
"12/10/2017","12:40:00 PM","3000","757","2243","25"
"12/10/2017","12:45:00 PM","3000","1033","1967","34"
"12/10/2017","12:50:00 PM","3000","1147","1853","38"
"12/10/2017","12:55:00 PM","3000","619","2381","21"
"12/10/2017","1:00:00 PM","3000","1015","1985","34"
"12/10/2017","1:05:00 PM","3000","1239","1761","41"
"12/10/2017","1:10:00 PM","3000","2121","879","71"
"12/10/2017","1:15:00 PM","3000","1894","1106","63"
"12/10/2017","1:20:00 PM","3000","787","2213","26"
"12/10/2017","1:25:00 PM","3000","1641","1359","55"
"12/10/2017","1:30:00 PM","3000","1216","1784","41"
"12/10/2017","1:35:00 PM","3000","854","2146","28"
"12/10/2017","1:40:00 PM","3000","2265","735","76"
"12/10/2017","1:45:00 PM","3000","1561","1439","52"
"12/10/2017","1:50:00 PM","3000","872","2128","29"
"12/10/2017","1:55:00 PM","3000","1938","1062","65"
"12/10/2017","2:00:00 PM","3000","698","2302","23"
"12/10/2017","2:05:00 PM","3000","2082","918","69"
"12/10/2017","2:10:00 PM","3000","862","2138","29"
"12/10/2017","2:15:00 PM","3000","1440","1560","48"
"12/10/2017","2:20:00 PM","3000","2246","754","75"
"12/10/2017","2:25:00 PM","3000","1285","1715","43"
"12/10/2017","2:30:00 PM","3000","952","2048","32"
"12/10/2017","2:35:00 PM","3000","990","2010","33"
"12/10/2017","2:40:00 PM","3000","1425","1575","48"
"12/10/2017","2:45:00 PM","3000","1914","1086","64"
"12/10/2017","2:55:00 PM","3000","1573","1427","52"
"12/10/2017","3:00:00 PM","3000","2107","893","70"
"12/10/2017","3:05:00 PM","3000","2533","467","84"
"12/10/2017","3:10:00 PM","3000","2063","937","69"
"12/10/2017","3:15:00 PM","3000","2580","420","86"
"12/10/2017","3:20:00 PM","3000","992","2008","33"
"12/10/2017","3:25:00 PM","3000","1812","1188","60"
"12/10/2017","3:30:00 PM","3000","1353","1647","45"
"12/10/2017","3:35:00 PM","3000","2658","342","89"
"12/10/2017","3:40:00 PM","3000","636","2364","21"
"12/10/2017","3:45:00 PM","3000","2378","622","79"
"12/10/2017","3:50:00 PM","3000","1595","1405","53"
"12/10/2017","3:55:00 PM","3000","2686","314","90"
"12/10/2017","4:00:00 PM","3000","1794","1206","60"
"12/10/2017","4:05:00 PM","3000","1097","1903","37"
"12/10/2017","4:10:00 PM","3000","958","2042","32"
"12/10/2017","4:15:00 PM","3000","1002","1998","33"
"12/10/2017","4:20:00 PM","3000","1315","1685","44"
"12/10/2017","4:25:00 PM","3000","1397","1603","47"
"12/10/2017","4:30:00 PM","3000","593","2407","20"
"12/10/2017","4:35:00 PM","3000","1483","1517","49"
"12/10/2017","4:40:00 PM","3000","2677","323","89"
"12/10/2017","4:45:00 PM","3000","1544","1456","51"
"12/10/2017","4:50:00 PM","3000","2228","772","74"
"12/10/2017","4:55:00 PM","3000","867","2133","29"
"12/10/2017","5:00:00 PM","3000","2137","863","71"
"12/10/2017","5:05:00 PM","3000","2673","327","89"
"12/10/2017","5:10:00 PM","3000","1600","1400","53"
"12/10/2017","5:15:00 PM","3000","1796","1204","60"
"12/10/2017","5:20:00 PM","3000","1918","1082","64"
"12/10/2017","5:25:00 PM","3000","1957","1043","65"
"12/10/2017","5:30:00 PM","3000","1459","1541","49"
"12/10/2017","5:35:00 PM","3000","2155","845","72"
"12/10/2017","5:40:00 PM","3000","1174","1826","39"
"12/10/2017","5:45:00 PM","3000","509","2491","17"
"12/10/2017","5:50:00 PM","3000","2304","696","77"
"12/10/2017","5:55:00 PM","3000","1302","1698","43"
"12/10/2017","6:00:00 PM","3000","1919","1081","64"
"12/10/2017","6:05:00 PM","3000","2088","912","70"
"12/10/2017","6:10:00 PM","3000","2149","851","72"
"12/10/2017","6:15:00 PM","3000","2096","904","70"
"12/10/2017","6:20:00 PM","3000","2376","624","79"
"12/10/2017","6:25:00 PM","3000","718","2282","24"
"12/10/2017","6:30:00 PM","3000","2567","433","86"
"12/10/2017","6:35:00 PM","3000","1649","1351","55"
"12/10/2017","6:40:00 PM","3000","1716","1284","57"
"12/10/2017","6:45:00 PM","3000","2590","410","86"
"12/10/2017","6:50:00 PM","3000","2570","430","86"
"12/10/2017","6:55:00 PM","3000","741","2259","25"
"12/10/2017","7:05:00 PM","3000","571","2429","19"
"12/10/2017","7:10:00 PM","3000","1775","1225","59"
"12/10/2017","7:15:00 PM","3000","2681","319","89"
"12/10/2017","7:20:00 PM","3000","1668","1332","56"
"12/10/2017","7:25:00 PM","3000","1232","1768","41"
"12/10/2017","7:30:00 PM","3000","653","2347","22"
"12/10/2017","7:35:00 PM","3000","538","2462","18"
"12/10/2017","7:40:00 PM","3000","1510","1490","50"
"12/10/2017","7:45:00 PM","3000","2490","510","83"
"12/10/2017","7:50:00 PM","3000","1239","1761","41"
"12/10/2017","7:55:00 PM","3000","1423","1577","47"
"12/10/2017","8:00:00 PM","3000","1012","1988","34"
"12/10/2017","8:05:00 PM","3000","1629","1371","54"
"12/10/2017","8:10:00 PM","3000","910","2090","30"
"12/10/2017","8:15:00 PM","3000","1486","1514","50"
"12/10/2017","8:20:00 PM","3000","1260","1740","42"
"12/10/2017","8:25:00 PM","3000","2091","909","70"
"12/10/2017","8:30:00 PM","3000","811","2189","27"
"12/10/2017","8:35:00 PM","3000","2358","642","79"
"12/10/2017","8:40:00 PM","3000","1054","1946","35"
"12/10/2017","8:45:00 PM","3000","1469","1531","49"
"12/10/2017","8:50:00 PM","3000","674","2326","22"
"12/10/2017","8:55:00 PM","3000","2425","575","81"
"12/10/2017","9:00:00 PM","3000","2539","461","85"
"12/10/2017","9:05:00 PM","3000","1319","1681","44"
"12/10/2017","9:10:00 PM","3000","1165","1835","39"
"12/10/2017","9:15:00 PM","3000","2420","580","81"
"12/10/2017","9:20:00 PM","3000","908","2092","30"
"12/10/2017","9:25:00 PM","3000","1366","1634","46"
"12/10/2017","9:30:00 PM","3000","1518","1482","51"
"12/10/2017","9:35:00 PM","3000","2326","674","78"
"12/10/2017","9:40:00 PM","3000","2501","499","83"
"12/10/2017","9:45:00 PM","3000","1635","1365","55"
"12/10/2017","9:50:00 PM","3000","851","2149","28"
"12/10/2017","9:55:00 PM","3000","543","2457","18"
"12/10/2017","10:00:00 PM","3000","2145","855","72"
"12/10/2017","10:05:00 PM","3000","2211","789","74"
"12/10/2017","10:10:00 PM","3000","1985","1015","66"
"12/10/2017","10:15:00 PM","3000","1207","1793","40"
"12/10/2017","10:20:00 PM","3000","952","2048","32"
"12/10/2017","10:25:00 PM","3000","1665","1335","56"
"12/10/2017","10:30:00 PM","3000","2492","508","83"
"12/10/2017","10:35:00 PM","3000","1626","1374","54"
"12/10/2017","10:40:00 PM","3000","898","2102","30"
"12/10/2017","10:45:00 PM","3000","1913","1087","64"
"12/10/2017","10:50:00 PM","3000","837","2163","28"
"12/10/2017","10:55:00 PM","3000","1670","1330","56"
"12/10/2017","11:00:00 PM","3000","741","2259","25"
"12/10/2017","11:05:00 PM","3000","1016","1984","34"
"12/10/2017","11:10:00 PM","3000","1104","1896","37"
"12/10/2017","11:20:00 PM","3000","1474","1526","49"
"12/10/2017","11:25:00 PM","3000","2098","902","70"
"12/10/2017","11:30:00 PM","3000","2645","355","88"
"12/10/2017","11:35:00 PM","3000","1093","1907","36"
"12/10/2017","11:40:00 PM","3000","2678","322","89"
"12/10/2017","11:45:00 PM","3000","621","2379","21"
"12/10/2017","11:50:00 PM","3000","688","2312","23"
"12/10/2017","11:55:00 PM","3000","1058","1942","35"
"12/11/2017","12:00:00 AM","3000","991","2009","33"
"12/11/2017","12:05:00 AM","3000","900","2100","30"
"12/11/2017","12:10:00 AM","3000","1321","1679","44"
"12/11/2017","12:15:00 AM","3000","1903","1097","63"
"12/11/2017","12:20:00 AM","3000","2460","540","82"
"12/11/2017","12:25:00 AM","3000","1684","1316","56"
"12/11/2017","12:30:00 AM","3000","1860","1140","62"
"12/11/2017","12:35:00 AM","3000","539","2461","18"
"12/11/2017","12:40:00 AM","3000","2084","916","69"
"12/11/2017","12:45:00 AM","3000","2285","715","76"
"12/11/2017","12:50:00 AM","3000","1285","1715","43"
"12/11/2017","12:55:00 AM","3000","1001","1999","33"
"12/11/2017","1:00:00 AM","3000","2067","933","69"
"12/11/2017","1:05:00 AM","3000","2019","981","67"
"12/11/2017","1:10:00 AM","3000","847","2153","28"
"12/11/2017","1:15:00 AM","3000","1860","1140","62"
"12/11/2017","1:20:00 AM","3000","1889","1111","63"
"12/11/2017","1:30:00 AM","3000","2613","387","87"
"12/11/2017","1:35:00 AM","3000","1488","1512","50"
"12/11/2017","1:40:00 AM","3000","940","2060","31"
"12/11/2017","1:45:00 AM","3000","962","2038","32"
"12/11/2017","1:50:00 AM","3000","2042","958","68"
"12/11/2017","1:55:00 AM","3000","981","2019","33"
"12/11/2017","2:00:00 AM","3000","1635","1365","55"
"12/11/2017","2:05:00 AM","3000","1697","1303","57"
"12/11/2017","2:10:00 AM","3000","2618","382","87"
"12/11/2017","2:15:00 AM","3000","2541","459","85"
"12/11/2017","2:20:00 AM","3000","804","2196","27"
"12/11/2017","2:25:00 AM","3000","1428","1572","48"
"12/11/2017","2:30:00 AM","3000","1668","1332","56"
"12/11/2017","2:35:00 AM","3000","2072","928","69"
"12/11/2017","2:40:00 AM","3000","692","2308","23"
"12/11/2017","2:45:00 AM","3000","1762","1238","59"
"12/11/2017","2:50:00 AM","3000","1199","1801","40"
"12/11/2017","2:55:00 AM","3000","560","2440","19"
"12/11/2017","3:00:00 AM","3000","1704","1296","57"
"12/11/2017","3:05:00 AM","3000","615","2385","21"
"12/11/2017","3:10:00 AM","3000","1292","1708","43"
"12/11/2017","3:15:00 AM","3000","1336","1664","45"
"12/11/2017","3:20:00 AM","3000","2393","607","80"
"12/11/2017","3:25:00 AM","3000","2546","454","85"
"12/11/2017","3:30:00 AM","3000","575","2425","19"
"12/11/2017","3:35:00 AM","3000","1452","1548","48"
"12/11/2017","3:40:00 AM","3000","2051","949","68"
"12/11/2017","3:45:00 AM","3000","1950","1050","65"
"12/11/2017","3:50:00 AM","3000","1182","1818","39"
"12/11/2017","3:55:00 AM","3000","1200","1800","40"
"12/11/2017","4:00:00 AM","3000","2081","919","69"
"12/11/2017","4:05:00 AM","3000","2271","729","76"
"12/11/2017","4:10:00 AM","3000","784","2216","26"
"12/11/2017","4:15:00 AM","3000","2677","323","89"
"12/11/2017","4:20:00 AM","3000","2592","408","86"
"12/11/2017","4:25:00 AM","3000","1074","1926","36"
"12/11/2017","4:30:00 AM","3000","858","2142","29"
"12/11/2017","4:35:00 AM","3000","1627","1373","54"
"12/11/2017","4:40:00 AM","3000","1449","1551","48"
"12/11/2017","4:45:00 AM","3000","730","2270","24"
"12/11/2017","4:50:00 AM","3000","1429","1571","48"
"12/11/2017","4:55:00 AM","3000","2654","346","88"
"12/11/2017","5:00:00 AM","3000","2016","984","67"
"12/11/2017","5:05:00 AM","3000","1599","1401","53"
"12/11/2017","5:10:00 AM","3000","1956","1044","65"
"12/11/2017","5:15:00 AM","3000","1746","1254","58"
"12/11/2017","5:20:00 AM","3000","1470","1530","49"
"12/11/2017","5:25:00 AM","3000","2118","882","71"
"12/11/2017","5:30:00 AM","3000","1176","1824","39"
"12/11/2017","5:40:00 AM","3000","1338","1662","45"
"12/11/2017","5:45:00 AM","3000","2574","426","86"
"12/11/2017","5:50:00 AM","3000","1707","1293","57"
"12/11/2017","5:55:00 AM","3000","2278","722","76"
"12/11/2017","6:00:00 AM","3000","1695","1305","57"
"12/11/2017","6:05:00 AM","3000","706","2294","24"
"12/11/2017","6:10:00 AM","3000","2446","554","82"
"12/11/2017","6:15:00 AM","3000","631","2369","21"
"12/11/2017","6:20:00 AM","3000","2496","504","83"
"12/11/2017","6:25:00 AM","3000","1785","1215","60"
"12/11/2017","6:30:00 AM","3000","960","2040","32"
"12/11/2017","6:35:00 AM","3000","1266","1734","42"
"12/11/2017","6:40:00 AM","3000","1884","1116","63"
"12/11/2017","6:45:00 AM","3000","2548","452","85"
"12/11/2017","6:50:00 AM","3000","1554","1446","52"
"12/11/2017","6:55:00 AM","3000","2028","972","68"
"12/11/2017","7:00:00 AM","3000","788","2212","26"
"12/11/2017","7:05:00 AM","3000","1204","1796","40"
"12/11/2017","7:10:00 AM","3000","798","2202","27"
"12/11/2017","7:15:00 AM","3000","575","2425","19"
"12/11/2017","7:20:00 AM","3000","2083","917","69"
"12/11/2017","7:25:00 AM","3000","1093","1907","36"
"12/11/2017","7:30:00 AM","3000","1912","1088","64"
"12/11/2017","7:35:00 AM","3000","909","2091","30"
"12/11/2017","7:40:00 AM","3000","1325","1675","44"
"12/11/2017","7:50:00 AM","3000","1076","1924","36"
"12/11/2017","7:55:00 AM","3000","1278","1722","43"
"12/11/2017","8:00:00 AM","3000","1255","1745","42"
"12/11/2017","8:05:00 AM","3000","2065","935","69"
"12/11/2017","8:10:00 AM","3000","1546","1454","52"
"12/11/2017","8:15:00 AM","3000","2593","407","86"
"12/11/2017","8:20:00 AM","3000","1431","1569","48"
"12/11/2017","8:25:00 AM","3000","1712","1288","57"
"12/11/2017","8:30:00 AM","3000","816","2184","27"
"12/11/2017","8:35:00 AM","3000","1497","1503","50"
"12/11/2017","8:40:00 AM","3000","790","2210","26"
"12/11/2017","8:45:00 AM","3000","2337","663","78"
"12/11/2017","8:50:00 AM","3000","1756","1244","59"
"12/11/2017","8:55:00 AM","3000","1834","1166","61"
